url,type,missing_required,missing_recommended,deprecated_or_retired,self_serving_review,rich_result_eligible,notes
https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ProfessionalService,,,no,no,no,unknown type for this validator (no required/recommended table for 'ProfessionalService')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ContactPoint,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPoint')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,GeoCoordinates,,,no,no,no,unknown type for this validator (no required/recommended table for 'GeoCoordinates')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,WebSite,,potentialAction,no,no,no,
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,BlogPosting,,image,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Organization,,url; sameAs; contactPoint,no,no,no,
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,WebPage,,,no,no,no,unknown type for this validator (no required/recommended table for 'WebPage')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,SpeakableSpecification,,,no,no,no,unknown type for this validator (no required/recommended table for 'SpeakableSpecification')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,FAQPage,,,yes,no,no,FAQ rich results are now limited to authoritative government/health sites (Aug 2023). Markup is still valid but most sites no longer earn a rich result.
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ProfessionalService,,,no,no,no,unknown type for this validator (no required/recommended table for 'ProfessionalService')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ContactPoint,,,no,no,no,unknown type for this validator (no required/recommended table for 'ContactPoint')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,PostalAddress,,,no,no,no,unknown type for this validator (no required/recommended table for 'PostalAddress')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,GeoCoordinates,,,no,no,no,unknown type for this validator (no required/recommended table for 'GeoCoordinates')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,WebSite,,potentialAction,no,no,no,
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,BlogPosting,,image,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Person,,,no,no,no,unknown type for this validator (no required/recommended table for 'Person')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Organization,,url; sameAs; contactPoint,no,no,no,
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ImageObject,,,no,no,no,unknown type for this validator (no required/recommended table for 'ImageObject')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,WebPage,,,no,no,no,unknown type for this validator (no required/recommended table for 'WebPage')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,SpeakableSpecification,,,no,no,no,unknown type for this validator (no required/recommended table for 'SpeakableSpecification')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Thing,,,no,no,no,unknown type for this validator (no required/recommended table for 'Thing')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,FAQPage,,,yes,no,no,FAQ rich results are now limited to authoritative government/health sites (Aug 2023). Markup is still valid but most sites no longer earn a rich result.
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Question,,,no,no,no,unknown type for this validator (no required/recommended table for 'Question')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,Answer,,,no,no,no,unknown type for this validator (no required/recommended table for 'Answer')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,BreadcrumbList,,,no,no,yes,
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,ListItem,,,no,no,no,unknown type for this validator (no required/recommended table for 'ListItem')
