export_id,page,page_id,clicks,impressions,ctr,position,scope,level,completeness,truncated,window_start,window_end,reporting_country,search_type,filter_type,filter_value,source_file
gsc-16m-all,https://www.orangejelly.co.uk/guides/nobody-books-tables-anymore,,0,2,0,6.5,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/pub-health-check-essential-fundamentals-licensee-success,,0,2,0,25,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/quiet-monday-night-promotions,,0,2,0,14.5,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/quiz-night-101,pg_0019,0,2,0,12.5,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/summer-moments-simple-campaigns,pg_0034,0,2,0,38.5,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/zero-waste-stock-management-pubs,,0,2,0,21,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/pub-business-plan-template-guide,,0,2,0,38.5,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/pub-health-safety-checklist,,0,2,0,12.5,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/pub-marketing-plan-2026-monthly-guide,,0,2,0,46,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/recession-proof-pub-strategies,,0,2,0,50.5,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/pub-marketing-london,,0,2,0,24.5,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/growth-problems/weak-demand,,0,1,0,11,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/autumn-rugby-nations-championship-pubs,,0,1,0,15,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/black-friday-pub-ideas,,0,1,0,23,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/category/operations,,0,1,0,52,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/category/turnaround,,0,1,0,8,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/community-outreach-reintroduce-pub,,0,1,0,1,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/delivery-click-collect-without-harm,,0,1,0,9,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/family-craft-hour-101,,0,1,0,31,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/food-allergies-gdpr-compliance,,0,1,0,9,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/google-business-profile-pub-guide,,0,1,0,10,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/karaoke-night-101,,0,1,0,6,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/oktoberfest-pub-guide,,0,1,0,17,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/pub-differentiation-strategies,,0,1,0,2,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/pub-epos-system-guide,,0,1,0,14,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/pub-wages-labour-costs-guide,,0,1,0,2,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/guides/why-is-my-pub-empty,,0,1,0,8,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/boardgame-night-101,,0,1,0,13,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/cash-flow-crisis-breaking-cycle,pg_0017,0,1,0,101,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/fill-empty-pub-tables,,0,1,0,55,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/karaoke-night-101,,0,1,0,11,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/reboot-pub-atmosphere-on-budget,,0,1,0,9,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/seasonal-pub-events-calendar,,0,1,0,83,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/licensees-guide/wine-tasting-evenings-for-pubs,,0,1,0,60,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/privacy,,0,1,0,18,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-16m-all,https://www.orangejelly.co.uk/quiet-midweek-solutions,,0,1,0,99,property,page,complete,false,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/quiz-night-ideas,pg_0020,15,829,0.0181,14.03,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/summer-pub-event-ideas,pg_0031,7,1897,0.0037,33.11,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/cash-bingo-101,pg_0022,7,1422,0.0049,10.79,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,,4,110,0.0364,8.84,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/macmillan-coffee-morning-pub-guide,pg_0035,2,916,0.0022,11.09,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/quiz-night-101,pg_0019,2,310,0.0065,11.53,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/christmas-pub-event-ideas,,2,65,0.0308,23.02,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/cask-ale-week-pub-guide,,1,619,0.0016,6.77,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/summer-moments-simple-campaigns,pg_0034,1,494,0.002,46.22,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/national-drinks-days-pub-guide,pg_0026,1,490,0.002,11.66,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/cellar-management-beer-quality-guide,pg_0025,1,326,0.0031,16.61,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/cask-ale-week-pub-guide,,1,102,0.0098,6.57,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/autumn-pub-event-ideas,,1,40,0.025,61.02,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,pg_0037,1,31,0.0323,10.58,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-chalkboard-a-board-ideas,,1,15,0.0667,8.93,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/ways-to-work,,0,504,0,42.53,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/content-marketing-ideas-pubs,pg_0032,0,476,0,23.07,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-insurance-cover-guide,,0,295,0,28.65,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide,pg_0009,0,289,0,40.17,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/social-media-strategy-for-pubs,pg_0024,0,280,0,25.6,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-vat-accounting-guide,pg_0038,0,279,0,16.68,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,pg_0033,0,278,0,17.96,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/how-to-attract-families-to-your-pub,,0,251,0,3.99,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pop-up-events-for-pubs,,0,189,0,28.44,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/services/social-media-marketing-for-pubs,,0,180,0,8.51,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/profitable-pub-food-menu-ideas,pg_0021,0,157,0,15.21,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/instagram-marketing-for-pubs,pg_0029,0,156,0,11.08,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/pub-marketing,pg_0006,0,153,0,21.33,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/buying-a-pub-complete-guide,,0,151,0,32.21,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/why-is-my-pub-empty,,0,150,0,8.17,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/category/toolkits,,0,147,0,75.55,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/premium-pub-positioning,,0,122,0,63.04,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/autumn-rugby-nations-championship-pubs,,0,110,0,14.47,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/prs-ppl-music-licensing-pubs,,0,96,0,21.36,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/partnering-local-brands-share-marketing,,0,94,0,17.6,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/services/content-creation-for-pubs,,0,89,0,2.43,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/services/paid-social-for-pubs,,0,85,0,4.25,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-refurbishment-on-budget,pg_0028,0,79,0,49.06,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-event-ideas,pg_0027,0,76,0,13.08,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/prs-ppl-music-licensing-pubs,,0,64,0,38.14,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-event-ideas,pg_0027,0,64,0,8.06,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-drinks-menu-design-guide,,0,57,0,30.81,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-toilet-refurbishment-budget-guide,,0,46,0,34.83,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/how-to-run-successful-pub-events,,0,44,0,55.91,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/midweek-pub-offers-that-work,pg_0036,0,41,0,15.15,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/pub-marketing-berkshire,,0,35,0,80.74,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-insurance-cover-guide,,0,31,0,63.23,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-business-plan-template-guide,,0,30,0,14,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/how-to-attract-families-to-your-pub,,0,26,0,2.85,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/pub-rescue,,0,26,0,51.27,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/partnering-local-brands-share-marketing,,0,24,0,2.75,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/category/events,,0,22,0,32,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/content-marketing-ideas-pubs,pg_0032,0,21,0,12,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/how-much-profit-does-a-pub-make,,0,21,0,8.24,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-licensing-premises-personal-licence-guide,,0,21,0,33.38,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/summer-pub-marketing,,0,20,0,43.55,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/insights/what-is-a-fractional-cmo,,0,20,0,29.3,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/cellar-management-beer-quality-guide,pg_0025,0,19,0,12.47,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/category/events,,0,19,0,66.26,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/services/instagram-services-for-pubs,,0,18,0,4.39,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/,pg_0001,0,17,0,26.88,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/quiz-night-ideas,pg_0020,0,17,0,13.71,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/fizz-street-food-pop-up,,0,17,0,22.71,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/young-people-wont-come-to-your-pub,,0,16,0,70.88,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-recruitment-hiring-bar-staff,,0,16,0,15.44,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/cashflow-fixes-when-trade-drops,,0,15,0,37.07,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/buying-a-pub-complete-guide,,0,14,0,36.21,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/christmas-pub-event-ideas,,0,14,0,29.93,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/services/facebook-services-for-pubs,,0,14,0,4.07,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/build-loyalty-scheme-fill-pub,,0,13,0,11.23,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-event-template-profit-nights,,0,13,0,75.54,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-vat-accounting-guide,pg_0038,0,10,0,20.1,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/summer-pub-event-ideas,pg_0031,0,10,0,10.6,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-health-safety-checklist,,0,9,0,8.56,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/revenue-levers-struggling-pubs,,0,9,0,70,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/social-media-strategy-for-pubs,pg_0024,0,9,0,34.78,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/staff-motivation-hacks-no-pay-rise,,0,9,0,16.44,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/food-hygiene-rating-five-star-guide,,0,8,0,37.25,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-empty-tuesday-nights,,0,8,0,3.25,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-six-nations-rugby-marketing,,0,7,0,5.43,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/wet-led-vs-food-led-pubs,,0,7,0,5.43,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/black-friday-pub-ideas,,0,7,0,26.29,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/low-budget-pub-marketing-ideas,,0,6,0,32.83,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pub-refurbishment-on-budget,pg_0028,0,6,0,9.67,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-toilet-refurbishment-budget-guide,,0,6,0,21.83,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/cash-flow-crisis-breaking-cycle,,0,5,0,12.8,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/instagram-marketing-for-pubs,pg_0029,0,4,0,3,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/licensees-guide/pub-licensing-premises-personal-licence-guide,,0,4,0,25,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/pub-marketing-kent,,0,4,0,1.25,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://mixerai.orangejelly.co.uk/,,0,3,0,2.33,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides,pg_0009,0,3,0,17.67,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/christmas-pub-promotion-ideas,pg_0033,0,3,0,3.67,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/live-music-events-for-pubs,,0,3,0,17.67,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/music-bingo-101,pg_0023,0,3,0,3.67,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/pop-up-events-for-pubs,,0,3,0,13,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/insights/marketing-for-law-firms,,0,3,0,24,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/about,pg_0014,0,2,0,3.5,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
gsc-3m-all,https://www.orangejelly.co.uk/guides/autumn-pub-event-ideas,,0,2,0,42.5,property,page,complete,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Pages.csv
